g, r, t, l, id
72, 0.4, 0.9, 0.7, 7245
72, 0.4, 0.9, 0.8, 7246
72, 0.4, 0.9, 0.9, 7247
72, 0.4, 0.9, 1.0, 7248
72, 0.4, 1.0, 0.0, 7249
72, 0.4, 1.0, 0.1, 7250
72, 0.4, 1.0, 0.2, 7251
72, 0.4, 1.0, 0.3, 7252
72, 0.4, 1.0, 0.4, 7253
72, 0.4, 1.0, 0.5, 7254
72, 0.4, 1.0, 0.6, 7255
72, 0.4, 1.0, 0.7, 7256
72, 0.4, 1.0, 0.8, 7257
72, 0.4, 1.0, 0.9, 7258
72, 0.4, 1.0, 1.0, 7259
72, 0.5, 0.1, 0.0, 7260
72, 0.5, 0.1, 0.1, 7261
72, 0.5, 0.1, 0.2, 7262
72, 0.5, 0.1, 0.3, 7263
72, 0.5, 0.1, 0.4, 7264
72, 0.5, 0.1, 0.5, 7265
72, 0.5, 0.1, 0.6, 7266
72, 0.5, 0.1, 0.7, 7267
72, 0.5, 0.1, 0.8, 7268
72, 0.5, 0.1, 0.9, 7269
72, 0.5, 0.1, 1.0, 7270
72, 0.5, 0.2, 0.0, 7271
72, 0.5, 0.2, 0.1, 7272
72, 0.5, 0.2, 0.2, 7273
72, 0.5, 0.2, 0.3, 7274
72, 0.5, 0.2, 0.4, 7275
72, 0.5, 0.2, 0.5, 7276
72, 0.5, 0.2, 0.6, 7277
72, 0.5, 0.2, 0.7, 7278
72, 0.5, 0.2, 0.8, 7279
72, 0.5, 0.2, 0.9, 7280
72, 0.5, 0.2, 1.0, 7281
72, 0.5, 0.3, 0.0, 7282
72, 0.5, 0.3, 0.1, 7283
72, 0.5, 0.3, 0.2, 7284
72, 0.5, 0.3, 0.3, 7285
72, 0.5, 0.3, 0.4, 7286
72, 0.5, 0.3, 0.5, 7287
72, 0.5, 0.3, 0.6, 7288
72, 0.5, 0.3, 0.7, 7289
72, 0.5, 0.3, 0.8, 7290
72, 0.5, 0.3, 0.9, 7291
72, 0.5, 0.3, 1.0, 7292
72, 0.5, 0.4, 0.0, 7293
72, 0.5, 0.4, 0.1, 7294
72, 0.5, 0.4, 0.2, 7295
72, 0.5, 0.4, 0.3, 7296
72, 0.5, 0.4, 0.4, 7297
72, 0.5, 0.4, 0.5, 7298
72, 0.5, 0.4, 0.6, 7299
72, 0.5, 0.4, 0.7, 7300
72, 0.5, 0.4, 0.8, 7301
72, 0.5, 0.4, 0.9, 7302
72, 0.5, 0.4, 1.0, 7303
72, 0.5, 0.5, 0.0, 7304
72, 0.5, 0.5, 0.1, 7305
72, 0.5, 0.5, 0.2, 7306
72, 0.5, 0.5, 0.3, 7307
72, 0.5, 0.5, 0.4, 7308
72, 0.5, 0.5, 0.5, 7309
72, 0.5, 0.5, 0.6, 7310
72, 0.5, 0.5, 0.7, 7311
72, 0.5, 0.5, 0.8, 7312
72, 0.5, 0.5, 0.9, 7313
72, 0.5, 0.5, 1.0, 7314
72, 0.5, 0.6, 0.0, 7315
72, 0.5, 0.6, 0.1, 7316
72, 0.5, 0.6, 0.2, 7317
72, 0.5, 0.6, 0.3, 7318
72, 0.5, 0.6, 0.4, 7319
72, 0.5, 0.6, 0.5, 7320
72, 0.5, 0.6, 0.6, 7321
72, 0.5, 0.6, 0.7, 7322
72, 0.5, 0.6, 0.8, 7323
72, 0.5, 0.6, 0.9, 7324
72, 0.5, 0.6, 1.0, 7325
72, 0.5, 0.7, 0.0, 7326
72, 0.5, 0.7, 0.1, 7327
72, 0.5, 0.7, 0.2, 7328
72, 0.5, 0.7, 0.3, 7329
72, 0.5, 0.7, 0.4, 7330
72, 0.5, 0.7, 0.5, 7331
72, 0.5, 0.7, 0.6, 7332
72, 0.5, 0.7, 0.7, 7333
72, 0.5, 0.7, 0.8, 7334
72, 0.5, 0.7, 0.9, 7335
72, 0.5, 0.7, 1.0, 7336
72, 0.5, 0.8, 0.0, 7337
72, 0.5, 0.8, 0.1, 7338
72, 0.5, 0.8, 0.2, 7339
72, 0.5, 0.8, 0.3, 7340
72, 0.5, 0.8, 0.4, 7341
72, 0.5, 0.8, 0.5, 7342
72, 0.5, 0.8, 0.6, 7343
72, 0.5, 0.8, 0.7, 7344
72, 0.5, 0.8, 0.8, 7345
72, 0.5, 0.8, 0.9, 7346
72, 0.5, 0.8, 1.0, 7347
72, 0.5, 0.9, 0.0, 7348
72, 0.5, 0.9, 0.1, 7349
72, 0.5, 0.9, 0.2, 7350
72, 0.5, 0.9, 0.3, 7351
72, 0.5, 0.9, 0.4, 7352
72, 0.5, 0.9, 0.5, 7353
72, 0.5, 0.9, 0.6, 7354
72, 0.5, 0.9, 0.7, 7355
72, 0.5, 0.9, 0.8, 7356
72, 0.5, 0.9, 0.9, 7357
72, 0.5, 0.9, 1.0, 7358
72, 0.5, 1.0, 0.0, 7359
72, 0.5, 1.0, 0.1, 7360
72, 0.5, 1.0, 0.2, 7361
72, 0.5, 1.0, 0.3, 7362
72, 0.5, 1.0, 0.4, 7363
72, 0.5, 1.0, 0.5, 7364
72, 0.5, 1.0, 0.6, 7365
72, 0.5, 1.0, 0.7, 7366
72, 0.5, 1.0, 0.8, 7367
72, 0.5, 1.0, 0.9, 7368
72, 0.5, 1.0, 1.0, 7369
72, 0.6, 0.1, 0.0, 7370
72, 0.6, 0.1, 0.1, 7371
72, 0.6, 0.1, 0.2, 7372
72, 0.6, 0.1, 0.3, 7373
72, 0.6, 0.1, 0.4, 7374
72, 0.6, 0.1, 0.5, 7375
72, 0.6, 0.1, 0.6, 7376
72, 0.6, 0.1, 0.7, 7377
72, 0.6, 0.1, 0.8, 7378
72, 0.6, 0.1, 0.9, 7379
72, 0.6, 0.1, 1.0, 7380
72, 0.6, 0.2, 0.0, 7381
72, 0.6, 0.2, 0.1, 7382
72, 0.6, 0.2, 0.2, 7383
72, 0.6, 0.2, 0.3, 7384
72, 0.6, 0.2, 0.4, 7385
72, 0.6, 0.2, 0.5, 7386
72, 0.6, 0.2, 0.6, 7387
72, 0.6, 0.2, 0.7, 7388
72, 0.6, 0.2, 0.8, 7389
72, 0.6, 0.2, 0.9, 7390
72, 0.6, 0.2, 1.0, 7391
72, 0.6, 0.3, 0.0, 7392
72, 0.6, 0.3, 0.1, 7393
72, 0.6, 0.3, 0.2, 7394
72, 0.6, 0.3, 0.3, 7395
72, 0.6, 0.3, 0.4, 7396
72, 0.6, 0.3, 0.5, 7397
72, 0.6, 0.3, 0.6, 7398
72, 0.6, 0.3, 0.7, 7399
72, 0.6, 0.3, 0.8, 7400
72, 0.6, 0.3, 0.9, 7401
72, 0.6, 0.3, 1.0, 7402
72, 0.6, 0.4, 0.0, 7403
72, 0.6, 0.4, 0.1, 7404
72, 0.6, 0.4, 0.2, 7405
72, 0.6, 0.4, 0.3, 7406
72, 0.6, 0.4, 0.4, 7407
72, 0.6, 0.4, 0.5, 7408
72, 0.6, 0.4, 0.6, 7409
72, 0.6, 0.4, 0.7, 7410
72, 0.6, 0.4, 0.8, 7411
72, 0.6, 0.4, 0.9, 7412
72, 0.6, 0.4, 1.0, 7413
72, 0.6, 0.5, 0.0, 7414
72, 0.6, 0.5, 0.1, 7415
72, 0.6, 0.5, 0.2, 7416
72, 0.6, 0.5, 0.3, 7417
72, 0.6, 0.5, 0.4, 7418
72, 0.6, 0.5, 0.5, 7419
72, 0.6, 0.5, 0.6, 7420
72, 0.6, 0.5, 0.7, 7421
72, 0.6, 0.5, 0.8, 7422
72, 0.6, 0.5, 0.9, 7423
72, 0.6, 0.5, 1.0, 7424
72, 0.6, 0.6, 0.0, 7425
72, 0.6, 0.6, 0.1, 7426
72, 0.6, 0.6, 0.2, 7427
72, 0.6, 0.6, 0.3, 7428
72, 0.6, 0.6, 0.4, 7429
72, 0.6, 0.6, 0.5, 7430
72, 0.6, 0.6, 0.6, 7431
72, 0.6, 0.6, 0.7, 7432
72, 0.6, 0.6, 0.8, 7433
72, 0.6, 0.6, 0.9, 7434
72, 0.6, 0.6, 1.0, 7435
72, 0.6, 0.7, 0.0, 7436
72, 0.6, 0.7, 0.1, 7437
72, 0.6, 0.7, 0.2, 7438
72, 0.6, 0.7, 0.3, 7439
72, 0.6, 0.7, 0.4, 7440
72, 0.6, 0.7, 0.5, 7441
72, 0.6, 0.7, 0.6, 7442
72, 0.6, 0.7, 0.7, 7443
72, 0.6, 0.7, 0.8, 7444
72, 0.6, 0.7, 0.9, 7445
72, 0.6, 0.7, 1.0, 7446
72, 0.6, 0.8, 0.0, 7447
72, 0.6, 0.8, 0.1, 7448
72, 0.6, 0.8, 0.2, 7449
72, 0.6, 0.8, 0.3, 7450
72, 0.6, 0.8, 0.4, 7451
72, 0.6, 0.8, 0.5, 7452
72, 0.6, 0.8, 0.6, 7453
72, 0.6, 0.8, 0.7, 7454
72, 0.6, 0.8, 0.8, 7455
72, 0.6, 0.8, 0.9, 7456
72, 0.6, 0.8, 1.0, 7457
72, 0.6, 0.9, 0.0, 7458
72, 0.6, 0.9, 0.1, 7459
72, 0.6, 0.9, 0.2, 7460
72, 0.6, 0.9, 0.3, 7461
72, 0.6, 0.9, 0.4, 7462
72, 0.6, 0.9, 0.5, 7463
72, 0.6, 0.9, 0.6, 7464
72, 0.6, 0.9, 0.7, 7465
72, 0.6, 0.9, 0.8, 7466
72, 0.6, 0.9, 0.9, 7467
72, 0.6, 0.9, 1.0, 7468
72, 0.6, 1.0, 0.0, 7469
72, 0.6, 1.0, 0.1, 7470
72, 0.6, 1.0, 0.2, 7471
72, 0.6, 1.0, 0.3, 7472
72, 0.6, 1.0, 0.4, 7473
72, 0.6, 1.0, 0.5, 7474
72, 0.6, 1.0, 0.6, 7475
72, 0.6, 1.0, 0.7, 7476
72, 0.6, 1.0, 0.8, 7477
72, 0.6, 1.0, 0.9, 7478
72, 0.6, 1.0, 1.0, 7479
72, 0.7, 0.1, 0.0, 7480
72, 0.7, 0.1, 0.1, 7481
72, 0.7, 0.1, 0.2, 7482
72, 0.7, 0.1, 0.3, 7483
72, 0.7, 0.1, 0.4, 7484
72, 0.7, 0.1, 0.5, 7485
72, 0.7, 0.1, 0.6, 7486
72, 0.7, 0.1, 0.7, 7487
72, 0.7, 0.1, 0.8, 7488
72, 0.7, 0.1, 0.9, 7489
72, 0.7, 0.1, 1.0, 7490
72, 0.7, 0.2, 0.0, 7491
72, 0.7, 0.2, 0.1, 7492
72, 0.7, 0.2, 0.2, 7493
72, 0.7, 0.2, 0.3, 7494
72, 0.7, 0.2, 0.4, 7495
72, 0.7, 0.2, 0.5, 7496
72, 0.7, 0.2, 0.6, 7497
72, 0.7, 0.2, 0.7, 7498
72, 0.7, 0.2, 0.8, 7499
72, 0.7, 0.2, 0.9, 7500
72, 0.7, 0.2, 1.0, 7501
72, 0.7, 0.3, 0.0, 7502
72, 0.7, 0.3, 0.1, 7503
72, 0.7, 0.3, 0.2, 7504
72, 0.7, 0.3, 0.3, 7505
72, 0.7, 0.3, 0.4, 7506
72, 0.7, 0.3, 0.5, 7507
72, 0.7, 0.3, 0.6, 7508
72, 0.7, 0.3, 0.7, 7509
72, 0.7, 0.3, 0.8, 7510
72, 0.7, 0.3, 0.9, 7511
72, 0.7, 0.3, 1.0, 7512
72, 0.7, 0.4, 0.0, 7513
72, 0.7, 0.4, 0.1, 7514
72, 0.7, 0.4, 0.2, 7515
72, 0.7, 0.4, 0.3, 7516
72, 0.7, 0.4, 0.4, 7517
72, 0.7, 0.4, 0.5, 7518
72, 0.7, 0.4, 0.6, 7519
72, 0.7, 0.4, 0.7, 7520
72, 0.7, 0.4, 0.8, 7521
72, 0.7, 0.4, 0.9, 7522
72, 0.7, 0.4, 1.0, 7523
72, 0.7, 0.5, 0.0, 7524
72, 0.7, 0.5, 0.1, 7525
72, 0.7, 0.5, 0.2, 7526
72, 0.7, 0.5, 0.3, 7527
72, 0.7, 0.5, 0.4, 7528
72, 0.7, 0.5, 0.5, 7529
72, 0.7, 0.5, 0.6, 7530
72, 0.7, 0.5, 0.7, 7531
72, 0.7, 0.5, 0.8, 7532
72, 0.7, 0.5, 0.9, 7533
72, 0.7, 0.5, 1.0, 7534
72, 0.7, 0.6, 0.0, 7535
72, 0.7, 0.6, 0.1, 7536
72, 0.7, 0.6, 0.2, 7537
72, 0.7, 0.6, 0.3, 7538
72, 0.7, 0.6, 0.4, 7539
72, 0.7, 0.6, 0.5, 7540
72, 0.7, 0.6, 0.6, 7541
72, 0.7, 0.6, 0.7, 7542
72, 0.7, 0.6, 0.8, 7543
72, 0.7, 0.6, 0.9, 7544
72, 0.7, 0.6, 1.0, 7545
72, 0.7, 0.7, 0.0, 7546
72, 0.7, 0.7, 0.1, 7547
72, 0.7, 0.7, 0.2, 7548
72, 0.7, 0.7, 0.3, 7549
72, 0.7, 0.7, 0.4, 7550
72, 0.7, 0.7, 0.5, 7551
72, 0.7, 0.7, 0.6, 7552
72, 0.7, 0.7, 0.7, 7553
72, 0.7, 0.7, 0.8, 7554
72, 0.7, 0.7, 0.9, 7555
72, 0.7, 0.7, 1.0, 7556
72, 0.7, 0.8, 0.0, 7557
72, 0.7, 0.8, 0.1, 7558
72, 0.7, 0.8, 0.2, 7559
72, 0.7, 0.8, 0.3, 7560
72, 0.7, 0.8, 0.4, 7561
72, 0.7, 0.8, 0.5, 7562
72, 0.7, 0.8, 0.6, 7563
72, 0.7, 0.8, 0.7, 7564
72, 0.7, 0.8, 0.8, 7565
72, 0.7, 0.8, 0.9, 7566
72, 0.7, 0.8, 1.0, 7567
72, 0.7, 0.9, 0.0, 7568
72, 0.7, 0.9, 0.1, 7569
72, 0.7, 0.9, 0.2, 7570
72, 0.7, 0.9, 0.3, 7571
72, 0.7, 0.9, 0.4, 7572
72, 0.7, 0.9, 0.5, 7573
72, 0.7, 0.9, 0.6, 7574
72, 0.7, 0.9, 0.7, 7575
72, 0.7, 0.9, 0.8, 7576
72, 0.7, 0.9, 0.9, 7577
72, 0.7, 0.9, 1.0, 7578
72, 0.7, 1.0, 0.0, 7579
72, 0.7, 1.0, 0.1, 7580
72, 0.7, 1.0, 0.2, 7581
72, 0.7, 1.0, 0.3, 7582
72, 0.7, 1.0, 0.4, 7583
72, 0.7, 1.0, 0.5, 7584
72, 0.7, 1.0, 0.6, 7585
72, 0.7, 1.0, 0.7, 7586
72, 0.7, 1.0, 0.8, 7587
72, 0.7, 1.0, 0.9, 7588
72, 0.7, 1.0, 1.0, 7589
72, 0.8, 0.1, 0.0, 7590
72, 0.8, 0.1, 0.1, 7591
72, 0.8, 0.1, 0.2, 7592
72, 0.8, 0.1, 0.3, 7593
72, 0.8, 0.1, 0.4, 7594
72, 0.8, 0.1, 0.5, 7595
72, 0.8, 0.1, 0.6, 7596
72, 0.8, 0.1, 0.7, 7597
72, 0.8, 0.1, 0.8, 7598
72, 0.8, 0.1, 0.9, 7599
72, 0.8, 0.1, 1.0, 7600
72, 0.8, 0.2, 0.0, 7601
72, 0.8, 0.2, 0.1, 7602
72, 0.8, 0.2, 0.2, 7603
72, 0.8, 0.2, 0.3, 7604
72, 0.8, 0.2, 0.4, 7605
72, 0.8, 0.2, 0.5, 7606
72, 0.8, 0.2, 0.6, 7607
72, 0.8, 0.2, 0.7, 7608
72, 0.8, 0.2, 0.8, 7609
72, 0.8, 0.2, 0.9, 7610
72, 0.8, 0.2, 1.0, 7611
72, 0.8, 0.3, 0.0, 7612
72, 0.8, 0.3, 0.1, 7613
72, 0.8, 0.3, 0.2, 7614
72, 0.8, 0.3, 0.3, 7615
72, 0.8, 0.3, 0.4, 7616
72, 0.8, 0.3, 0.5, 7617
72, 0.8, 0.3, 0.6, 7618
72, 0.8, 0.3, 0.7, 7619
72, 0.8, 0.3, 0.8, 7620
72, 0.8, 0.3, 0.9, 7621
72, 0.8, 0.3, 1.0, 7622
72, 0.8, 0.4, 0.0, 7623
72, 0.8, 0.4, 0.1, 7624
72, 0.8, 0.4, 0.2, 7625
72, 0.8, 0.4, 0.3, 7626
72, 0.8, 0.4, 0.4, 7627
72, 0.8, 0.4, 0.5, 7628
72, 0.8, 0.4, 0.6, 7629
72, 0.8, 0.4, 0.7, 7630
72, 0.8, 0.4, 0.8, 7631
72, 0.8, 0.4, 0.9, 7632
72, 0.8, 0.4, 1.0, 7633
72, 0.8, 0.5, 0.0, 7634
72, 0.8, 0.5, 0.1, 7635
72, 0.8, 0.5, 0.2, 7636
72, 0.8, 0.5, 0.3, 7637
72, 0.8, 0.5, 0.4, 7638
72, 0.8, 0.5, 0.5, 7639
72, 0.8, 0.5, 0.6, 7640
72, 0.8, 0.5, 0.7, 7641
72, 0.8, 0.5, 0.8, 7642
72, 0.8, 0.5, 0.9, 7643
72, 0.8, 0.5, 1.0, 7644
72, 0.8, 0.6, 0.0, 7645
72, 0.8, 0.6, 0.1, 7646
72, 0.8, 0.6, 0.2, 7647
72, 0.8, 0.6, 0.3, 7648
72, 0.8, 0.6, 0.4, 7649
72, 0.8, 0.6, 0.5, 7650
72, 0.8, 0.6, 0.6, 7651
72, 0.8, 0.6, 0.7, 7652
72, 0.8, 0.6, 0.8, 7653
72, 0.8, 0.6, 0.9, 7654
72, 0.8, 0.6, 1.0, 7655
72, 0.8, 0.7, 0.0, 7656
72, 0.8, 0.7, 0.1, 7657
72, 0.8, 0.7, 0.2, 7658
72, 0.8, 0.7, 0.3, 7659
72, 0.8, 0.7, 0.4, 7660
72, 0.8, 0.7, 0.5, 7661
72, 0.8, 0.7, 0.6, 7662
72, 0.8, 0.7, 0.7, 7663
72, 0.8, 0.7, 0.8, 7664
72, 0.8, 0.7, 0.9, 7665
72, 0.8, 0.7, 1.0, 7666
72, 0.8, 0.8, 0.0, 7667
72, 0.8, 0.8, 0.1, 7668
72, 0.8, 0.8, 0.2, 7669
72, 0.8, 0.8, 0.3, 7670
72, 0.8, 0.8, 0.4, 7671
72, 0.8, 0.8, 0.5, 7672
72, 0.8, 0.8, 0.6, 7673
72, 0.8, 0.8, 0.7, 7674
72, 0.8, 0.8, 0.8, 7675
72, 0.8, 0.8, 0.9, 7676
72, 0.8, 0.8, 1.0, 7677
72, 0.8, 0.9, 0.0, 7678
72, 0.8, 0.9, 0.1, 7679
72, 0.8, 0.9, 0.2, 7680
72, 0.8, 0.9, 0.3, 7681
72, 0.8, 0.9, 0.4, 7682
72, 0.8, 0.9, 0.5, 7683
72, 0.8, 0.9, 0.6, 7684
72, 0.8, 0.9, 0.7, 7685
72, 0.8, 0.9, 0.8, 7686
72, 0.8, 0.9, 0.9, 7687
72, 0.8, 0.9, 1.0, 7688
72, 0.8, 1.0, 0.0, 7689
72, 0.8, 1.0, 0.1, 7690
72, 0.8, 1.0, 0.2, 7691
72, 0.8, 1.0, 0.3, 7692
72, 0.8, 1.0, 0.4, 7693
72, 0.8, 1.0, 0.5, 7694
72, 0.8, 1.0, 0.6, 7695
72, 0.8, 1.0, 0.7, 7696
72, 0.8, 1.0, 0.8, 7697
72, 0.8, 1.0, 0.9, 7698
72, 0.8, 1.0, 1.0, 7699
72, 0.9, 0.1, 0.0, 7700
72, 0.9, 0.1, 0.1, 7701
72, 0.9, 0.1, 0.2, 7702
72, 0.9, 0.1, 0.3, 7703
72, 0.9, 0.1, 0.4, 7704
72, 0.9, 0.1, 0.5, 7705
72, 0.9, 0.1, 0.6, 7706
72, 0.9, 0.1, 0.7, 7707
72, 0.9, 0.1, 0.8, 7708
72, 0.9, 0.1, 0.9, 7709
72, 0.9, 0.1, 1.0, 7710
72, 0.9, 0.2, 0.0, 7711
72, 0.9, 0.2, 0.1, 7712
72, 0.9, 0.2, 0.2, 7713
72, 0.9, 0.2, 0.3, 7714
72, 0.9, 0.2, 0.4, 7715
72, 0.9, 0.2, 0.5, 7716
72, 0.9, 0.2, 0.6, 7717
72, 0.9, 0.2, 0.7, 7718
72, 0.9, 0.2, 0.8, 7719
72, 0.9, 0.2, 0.9, 7720
72, 0.9, 0.2, 1.0, 7721
72, 0.9, 0.3, 0.0, 7722
72, 0.9, 0.3, 0.1, 7723
72, 0.9, 0.3, 0.2, 7724
72, 0.9, 0.3, 0.3, 7725
72, 0.9, 0.3, 0.4, 7726
72, 0.9, 0.3, 0.5, 7727
72, 0.9, 0.3, 0.6, 7728
72, 0.9, 0.3, 0.7, 7729
72, 0.9, 0.3, 0.8, 7730
72, 0.9, 0.3, 0.9, 7731
72, 0.9, 0.3, 1.0, 7732
72, 0.9, 0.4, 0.0, 7733
72, 0.9, 0.4, 0.1, 7734
72, 0.9, 0.4, 0.2, 7735
72, 0.9, 0.4, 0.3, 7736
72, 0.9, 0.4, 0.4, 7737
72, 0.9, 0.4, 0.5, 7738
72, 0.9, 0.4, 0.6, 7739
72, 0.9, 0.4, 0.7, 7740
72, 0.9, 0.4, 0.8, 7741
72, 0.9, 0.4, 0.9, 7742
72, 0.9, 0.4, 1.0, 7743
72, 0.9, 0.5, 0.0, 7744
72, 0.9, 0.5, 0.1, 7745
72, 0.9, 0.5, 0.2, 7746
72, 0.9, 0.5, 0.3, 7747
72, 0.9, 0.5, 0.4, 7748
72, 0.9, 0.5, 0.5, 7749
72, 0.9, 0.5, 0.6, 7750
72, 0.9, 0.5, 0.7, 7751
72, 0.9, 0.5, 0.8, 7752
72, 0.9, 0.5, 0.9, 7753
72, 0.9, 0.5, 1.0, 7754
72, 0.9, 0.6, 0.0, 7755
72, 0.9, 0.6, 0.1, 7756
72, 0.9, 0.6, 0.2, 7757
72, 0.9, 0.6, 0.3, 7758
72, 0.9, 0.6, 0.4, 7759
72, 0.9, 0.6, 0.5, 7760
72, 0.9, 0.6, 0.6, 7761
72, 0.9, 0.6, 0.7, 7762
72, 0.9, 0.6, 0.8, 7763
72, 0.9, 0.6, 0.9, 7764
72, 0.9, 0.6, 1.0, 7765
72, 0.9, 0.7, 0.0, 7766
72, 0.9, 0.7, 0.1, 7767
72, 0.9, 0.7, 0.2, 7768
72, 0.9, 0.7, 0.3, 7769
72, 0.9, 0.7, 0.4, 7770
72, 0.9, 0.7, 0.5, 7771
72, 0.9, 0.7, 0.6, 7772
72, 0.9, 0.7, 0.7, 7773
72, 0.9, 0.7, 0.8, 7774
72, 0.9, 0.7, 0.9, 7775
72, 0.9, 0.7, 1.0, 7776
72, 0.9, 0.8, 0.0, 7777
72, 0.9, 0.8, 0.1, 7778
72, 0.9, 0.8, 0.2, 7779
72, 0.9, 0.8, 0.3, 7780
72, 0.9, 0.8, 0.4, 7781
72, 0.9, 0.8, 0.5, 7782
72, 0.9, 0.8, 0.6, 7783
72, 0.9, 0.8, 0.7, 7784
72, 0.9, 0.8, 0.8, 7785
72, 0.9, 0.8, 0.9, 7786
72, 0.9, 0.8, 1.0, 7787
72, 0.9, 0.9, 0.0, 7788
72, 0.9, 0.9, 0.1, 7789
72, 0.9, 0.9, 0.2, 7790
72, 0.9, 0.9, 0.3, 7791
72, 0.9, 0.9, 0.4, 7792
72, 0.9, 0.9, 0.5, 7793
72, 0.9, 0.9, 0.6, 7794
72, 0.9, 0.9, 0.7, 7795
72, 0.9, 0.9, 0.8, 7796
72, 0.9, 0.9, 0.9, 7797
72, 0.9, 0.9, 1.0, 7798
72, 0.9, 1.0, 0.0, 7799
72, 0.9, 1.0, 0.1, 7800
72, 0.9, 1.0, 0.2, 7801
72, 0.9, 1.0, 0.3, 7802
72, 0.9, 1.0, 0.4, 7803
72, 0.9, 1.0, 0.5, 7804
72, 0.9, 1.0, 0.6, 7805
72, 0.9, 1.0, 0.7, 7806
72, 0.9, 1.0, 0.8, 7807
72, 0.9, 1.0, 0.9, 7808
72, 0.9, 1.0, 1.0, 7809
72, 1.0, 0.1, 0.0, 7810
72, 1.0, 0.1, 0.1, 7811
72, 1.0, 0.1, 0.2, 7812
72, 1.0, 0.1, 0.3, 7813
72, 1.0, 0.1, 0.4, 7814
72, 1.0, 0.1, 0.5, 7815
72, 1.0, 0.1, 0.6, 7816
72, 1.0, 0.1, 0.7, 7817
72, 1.0, 0.1, 0.8, 7818
72, 1.0, 0.1, 0.9, 7819
72, 1.0, 0.1, 1.0, 7820
72, 1.0, 0.2, 0.0, 7821
72, 1.0, 0.2, 0.1, 7822
72, 1.0, 0.2, 0.2, 7823
72, 1.0, 0.2, 0.3, 7824
72, 1.0, 0.2, 0.4, 7825
72, 1.0, 0.2, 0.5, 7826
72, 1.0, 0.2, 0.6, 7827
72, 1.0, 0.2, 0.7, 7828
72, 1.0, 0.2, 0.8, 7829
72, 1.0, 0.2, 0.9, 7830
72, 1.0, 0.2, 1.0, 7831
72, 1.0, 0.3, 0.0, 7832
72, 1.0, 0.3, 0.1, 7833
72, 1.0, 0.3, 0.2, 7834
72, 1.0, 0.3, 0.3, 7835
72, 1.0, 0.3, 0.4, 7836
72, 1.0, 0.3, 0.5, 7837
72, 1.0, 0.3, 0.6, 7838
72, 1.0, 0.3, 0.7, 7839
72, 1.0, 0.3, 0.8, 7840
72, 1.0, 0.3, 0.9, 7841
72, 1.0, 0.3, 1.0, 7842
72, 1.0, 0.4, 0.0, 7843
72, 1.0, 0.4, 0.1, 7844
72, 1.0, 0.4, 0.2, 7845
72, 1.0, 0.4, 0.3, 7846
72, 1.0, 0.4, 0.4, 7847
72, 1.0, 0.4, 0.5, 7848
72, 1.0, 0.4, 0.6, 7849
72, 1.0, 0.4, 0.7, 7850
72, 1.0, 0.4, 0.8, 7851
72, 1.0, 0.4, 0.9, 7852
72, 1.0, 0.4, 1.0, 7853
72, 1.0, 0.5, 0.0, 7854
72, 1.0, 0.5, 0.1, 7855
72, 1.0, 0.5, 0.2, 7856
72, 1.0, 0.5, 0.3, 7857
72, 1.0, 0.5, 0.4, 7858
72, 1.0, 0.5, 0.5, 7859
72, 1.0, 0.5, 0.6, 7860
72, 1.0, 0.5, 0.7, 7861
72, 1.0, 0.5, 0.8, 7862
72, 1.0, 0.5, 0.9, 7863
72, 1.0, 0.5, 1.0, 7864
72, 1.0, 0.6, 0.0, 7865
72, 1.0, 0.6, 0.1, 7866
72, 1.0, 0.6, 0.2, 7867
72, 1.0, 0.6, 0.3, 7868
72, 1.0, 0.6, 0.4, 7869
72, 1.0, 0.6, 0.5, 7870
72, 1.0, 0.6, 0.6, 7871
72, 1.0, 0.6, 0.7, 7872
72, 1.0, 0.6, 0.8, 7873
72, 1.0, 0.6, 0.9, 7874
72, 1.0, 0.6, 1.0, 7875
72, 1.0, 0.7, 0.0, 7876
72, 1.0, 0.7, 0.1, 7877
72, 1.0, 0.7, 0.2, 7878
72, 1.0, 0.7, 0.3, 7879
72, 1.0, 0.7, 0.4, 7880
72, 1.0, 0.7, 0.5, 7881
72, 1.0, 0.7, 0.6, 7882
72, 1.0, 0.7, 0.7, 7883
72, 1.0, 0.7, 0.8, 7884
72, 1.0, 0.7, 0.9, 7885
72, 1.0, 0.7, 1.0, 7886
72, 1.0, 0.8, 0.0, 7887
72, 1.0, 0.8, 0.1, 7888
72, 1.0, 0.8, 0.2, 7889
72, 1.0, 0.8, 0.3, 7890
72, 1.0, 0.8, 0.4, 7891
72, 1.0, 0.8, 0.5, 7892
72, 1.0, 0.8, 0.6, 7893
72, 1.0, 0.8, 0.7, 7894
72, 1.0, 0.8, 0.8, 7895
72, 1.0, 0.8, 0.9, 7896
72, 1.0, 0.8, 1.0, 7897
72, 1.0, 0.9, 0.0, 7898
72, 1.0, 0.9, 0.1, 7899
72, 1.0, 0.9, 0.2, 7900
72, 1.0, 0.9, 0.3, 7901
72, 1.0, 0.9, 0.4, 7902
72, 1.0, 0.9, 0.5, 7903
72, 1.0, 0.9, 0.6, 7904
72, 1.0, 0.9, 0.7, 7905
72, 1.0, 0.9, 0.8, 7906
72, 1.0, 0.9, 0.9, 7907
72, 1.0, 0.9, 1.0, 7908
72, 1.0, 1.0, 0.0, 7909
72, 1.0, 1.0, 0.1, 7910
